School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Francis Howell,33.91,28.42,62.32,1,1,1
Carthage,21.87,27.51,49.38,6,2,2
Fort Osage,23.75,17.39,41.14,4,9,3
Lebanon,24.2,16.69,40.89,3,10,4
Grain Valley,12.28,24.39,36.67,20,3,5
Oak Park,16.37,18.9,35.27,12,6,6
Webb City,16.25,18.46,34.71,13,7,7
Camdenton,20.67,13.61,34.28,7,15,8
Jackson,17.68,15.65,33.33,10,12,9
Eureka,15.54,17.48,33.02,14,8,10
Timberland,22.98,9.85,32.82,5,21,11
MICDS,18.4,14.13,32.54,9,14,12
Republic,19.81,11.56,31.37,8,20,13
Holt,9.51,21.18,30.7,23,5,14
Helias Catholic,13.03,16.03,29.06,18,11,15
Platte County,14.83,13.03,27.86,16,17,16
Capital City,12.34,13.54,25.88,19,16,17
Ft. Zumwalt West,17.36,5.85,23.2,11,29,18
North Kansas City,0.6,21.62,22.22,37,4,19
Lafayette (Wildwood),11.84,7.75,19.59,21,25,20
Ft. Zumwalt North,7.23,11.6,18.83,26,19,21
Raytown,13.1,5.66,18.76,17,30,22
Neosho,27.28,-10.74,16.54,2,49,23
Parkway West,3.82,12.22,16.04,31,18,24
Glendale,8.01,7.91,15.92,25,24,25
Washington,10.17,5.46,15.63,22,32,26
Central (Cape Girardeau),6.35,7.45,13.8,27,26,27
Poplar Bluff,-0.61,14.24,13.63,39,13,28
Belton,2.67,9.6,12.26,33,22,29
Oakville,5.21,6.39,11.59,28,28,30
Central (St. Joseph),15.01,-5.95,9.07,15,47,31
Rolla,0.53,8.09,8.62,38,23,32
Chaminade College Prep,8.09,-1.06,7.03,24,39,33
Ladue Horton Watkins,4.45,0.7,5.15,30,35,34
Waynesville,3.71,-0.42,3.29,32,37,35
Francis Howell North,1.62,0.43,2.05,34,36,36
Willard,4.53,-2.79,1.74,29,42,37
Branson,-4.94,5.51,0.56,41,31,38
Francis Howell Central,-2.98,0.73,-2.25,40,33,39
Smith-Cotton,0.65,-3.5,-2.85,36,43,40
Raytown South,1.47,-5.65,-4.17,35,46,41
William Chrisman,-5.04,0.71,-4.32,42,34,42
Central (Springfield),-13.87,6.64,-7.22,50,27,43
Parkway South,-5.57,-2.3,-7.87,44,41,44
Fox,-7.03,-1.76,-8.79,45,40,45
Ft. Zumwalt South,-12.05,-3.67,-15.72,49,44,46
Ruskin,-16.33,-0.88,-17.21,51,38,47
Parkview,-7.44,-13.2,-20.63,46,51,48
Liberty (Wentzville),-5.34,-15.86,-21.2,43,52,49
Mehlville,-16.7,-5.63,-22.33,52,45,50
Truman,-11.41,-12.5,-23.91,48,50,51
Riverview Gardens,-7.74,-19.44,-27.18,47,53,52
Webster Groves,-18.99,-10.58,-29.57,53,48,53
