School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
East Buchanan,13.3,18.25,31.55,1,1,1
Gallatin with Tri-County,7.64,15.72,23.36,5,2,2
Monroe City,12.26,10.37,22.63,2,3,3
Duchesne,10.05,8.66,18.71,3,5,4
Adrian,3.44,10.04,13.47,9,4,5
Mid-Buchanan,1.92,7.68,9.59,10,6,6
Lincoln,3.72,4.31,8.03,7,7,7
Scott City,7.38,-3.54,3.84,6,19,8
Portageville,7.66,-4.18,3.47,4,22,9
Butler,3.63,-2.07,1.55,8,13,10
Marionville,-0.35,0.33,-0.02,14,10,11
Putnam County,1.43,-1.65,-0.22,12,12,12
Tipton,-3.02,1.58,-1.44,16,8,13
Cole Camp,1.59,-3.25,-1.67,11,18,14
South Shelby,0.38,-2.28,-1.9,13,14,15
Penney,-2.63,-2.86,-5.49,15,17,16
Milan,-7.0,0.49,-6.51,20,9,17
Windsor,-8.35,-1.35,-9.7,22,11,18
St. Vincent,-5.01,-8.19,-13.19,19,27,19
North Platte,-4.64,-9.27,-13.91,18,31,20
South Callaway,-7.26,-6.75,-14.0,21,25,21
Charleston,-10.28,-4.16,-14.44,25,21,22
Brookfield,-4.5,-10.86,-15.36,17,38,23
Brentwood,-13.7,-2.76,-16.46,38,16,24
Ash Grove,-11.49,-7.48,-18.97,29,26,25
St. Pius X (Festus),-16.1,-4.1,-20.2,42,20,26
Wellington-Napoleon,-11.91,-9.06,-20.98,32,29,27
Mark Twain,-10.45,-10.59,-21.05,26,35,28
Thayer,-12.36,-8.83,-21.19,34,28,29
Harrisburg,-11.09,-10.36,-21.45,28,32,30
West Platte,-17.15,-4.41,-21.57,44,23,31
Crystal City,-10.07,-11.72,-21.79,24,39,32
Cabool,-11.89,-10.55,-22.44,31,33,33
Sherwood,-11.73,-10.79,-22.52,30,36,34
Fayette,-12.32,-10.81,-23.13,33,37,35
Westran,-19.14,-5.7,-24.84,47,24,36
Louisiana,-12.61,-13.29,-25.9,36,40,37
Polo,-17.27,-9.25,-26.51,45,30,38
Caruthersville,-8.58,-21.08,-29.66,23,49,39
South Harrison,-15.14,-14.74,-29.88,41,42,40
Pierce City,-16.38,-13.78,-30.16,43,41,41
Sarcoxie,-12.58,-17.84,-30.43,35,45,42
Salisbury,-13.27,-17.23,-30.51,37,44,43
Marceline,-20.95,-10.55,-31.5,48,34,44
Highland,-17.85,-15.23,-33.07,46,43,45
Crest Ridge with Chilhowee,-14.86,-18.4,-33.26,40,47,46
Russellville,-10.79,-24.18,-34.96,27,55,47
Slater,-14.37,-23.47,-37.84,39,54,48
Hayti,-21.21,-18.89,-40.1,50,48,49
Diamond,-22.26,-18.18,-40.44,51,46,50
Midway,-25.19,-22.58,-47.77,53,53,51
Van-Far,-45.08,-2.71,-47.79,58,15,52
Chaffee,-26.67,-21.75,-48.42,54,50,53
Carrollton,-29.18,-22.01,-51.19,56,51,54
Miller,-28.79,-22.44,-51.23,55,52,55
Grandview (Hillsboro),-23.89,-28.5,-52.39,52,57,56
Plattsburg,-21.09,-33.3,-54.39,49,58,57
Scotland County,-31.32,-27.81,-59.12,57,56,58
