School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Mary's South Side,38.4,24.9,63.3,1,2,1
Smithville,17.49,30.48,47.96,7,1,2
Hillsboro,25.21,19.89,45.1,2,4,3
Center,22.61,20.34,42.95,3,3,4
Kearney,21.87,17.72,39.59,4,5,5
Nevada,20.87,14.87,35.75,5,7,6
Rockwood Summit,16.22,12.7,28.92,8,9,7
Hannibal,18.32,10.32,28.64,6,12,8
West Plains,10.53,13.23,23.76,12,8,9
St. Dominic,2.64,16.83,19.47,24,6,10
Union,11.29,6.28,17.57,10,18,11
Carl Junction,5.74,11.36,17.1,14,10,12
Jefferson City,12.73,4.28,17.01,9,21,13
Lincoln College Prep,4.3,7.01,11.31,18,15,14
Grandview,8.05,0.13,8.18,13,28,15
Parkway Central,2.82,4.55,7.37,23,20,16
Parkway North,10.89,-3.56,7.33,11,33,17
McDonald County,-3.66,10.64,6.98,30,11,18
North County,4.09,2.71,6.8,19,23,19
Logan-Rogersville,0.76,5.08,5.84,26,19,20
Hazelwood East,-3.63,9.45,5.82,29,14,21
Harrisonville,1.08,4.14,5.22,25,22,22
Warrensburg,4.38,0.83,5.21,16,26,23
Marshfield,2.92,2.22,5.13,22,25,24
Festus,5.11,-0.03,5.08,15,29,25
Monett,-2.06,6.98,4.91,27,16,26
Excelsior Springs,3.89,0.77,4.66,20,27,27
Bolivar,-2.57,6.82,4.25,28,17,28
Van Horn,-6.17,10.22,4.05,31,13,29
Kirksville,3.79,-1.53,2.26,21,30,30
Farmington,4.32,-2.06,2.25,17,31,31
McCluer,-11.81,2.32,-9.48,37,24,32
Winnetonka,-15.2,-3.31,-18.51,40,32,33
Pacific,-11.38,-10.73,-22.11,35,37,34
Warrenton,-11.64,-10.79,-22.43,36,38,35
Marshall,-14.34,-8.1,-22.44,39,34,36
Ft. Zumwalt East,-14.22,-10.4,-24.63,38,36,37
Sikeston,-10.57,-15.91,-26.48,34,46,38
Hillcrest,-6.26,-21.75,-28.0,32,47,39
North Point,-16.99,-12.19,-29.19,42,40,40
Windsor (Imperial),-17.43,-13.11,-30.54,43,41,41
Gateway,-15.97,-14.71,-30.68,41,45,42
Jennings,-21.66,-9.48,-31.14,46,35,43
Perryville,-19.31,-13.77,-33.08,44,42,44
McCluer North,-19.34,-14.56,-33.9,45,44,45
Affton,-7.74,-26.69,-34.43,33,48,46
St. Charles,-22.89,-13.82,-36.7,47,43,47
Clayton,-24.66,-12.17,-36.83,48,39,48
East (Kansas City),-29.26,-27.63,-56.89,49,49,49
